order_id,customer_id,order_date,product_category,cost_price,selling_price,quantity,customer_city,total_cost,total_revenue,profit,profit_margin_pct
ORD005433,CUST00713,2024-01-21,Home & Kitchen,2754.54,4039.84,1,Bengaluru,2754.54,4039.84,1285.3,31.82
ORD010761,CUST01409,2024-01-21,Apparel,455.92,756.3,1,Mumbai,455.92,756.3,300.38,39.72
ORD013049,CUST01704,2024-01-21,Apparel,395.31,616.18,1,Ahmedabad,395.31,616.18,220.87,35.85
ORD007455,CUST00985,2024-01-21,Home & Kitchen,3335.33,4868.06,1,Pune,3335.33,4868.06,1532.73,31.49
ORD002475,CUST00323,2024-01-21,Sports,1612.36,2133.42,2,Pune,3224.72,4266.84,1042.12,24.42
ORD001103,CUST00148,2024-01-21,Electronics,24231.29,26757.65,2,Bengaluru,48462.58,53515.3,5052.72,9.44
ORD001286,CUST00177,2024-01-22,Electronics,19660.97,22773.58,1,Mumbai,19660.97,22773.58,3112.61,13.67
ORD003336,CUST00429,2024-01-22,Groceries,237.83,265.02,1,Bengaluru,237.83,265.02,27.19,10.26
ORD005845,CUST00762,2024-01-22,Groceries,731.86,820.79,2,Delhi,1463.72,1641.58,177.86,10.83
ORD002633,CUST00349,2024-01-23,Groceries,543.99,628.0,1,Pune,543.99,628.0,84.01,13.38
ORD001714,CUST00232,2024-01-24,Groceries,197.11,228.99,1,Delhi,197.11,228.99,31.88,13.92
ORD000764,CUST00104,2024-01-24,Home & Kitchen,1380.99,1921.46,1,Chennai,1380.99,1921.46,540.47,28.13
ORD002465,CUST00321,2024-01-24,Sports,696.94,872.29,2,Jaipur,1393.88,1744.58,350.7,20.1
ORD013663,CUST01787,2024-01-25,Groceries,670.52,750.95,2,Pune,1341.04,1501.9,160.86,10.71
ORD009090,CUST01175,2024-01-25,Beauty,196.83,319.37,1,Delhi,196.83,319.37,122.54,38.37
ORD014682,CUST01934,2024-01-25,Groceries,349.66,372.94,1,Mumbai,349.66,372.94,23.28,6.24
ORD013761,CUST01807,2024-01-25,Electronics,7192.82,7913.99,1,Bengaluru,7192.82,7913.99,721.17,9.11
ORD004202,CUST00522,2024-01-25,Groceries,410.02,465.18,1,Delhi,410.02,465.18,55.16,11.86
ORD006015,CUST00788,2024-01-25,Sports,361.79,480.13,1,Mumbai,361.79,480.13,118.34,24.65
ORD014415,CUST01896,2024-01-25,Electronics,16604.9,20076.16,2,Ahmedabad,33209.8,40152.32,6942.52,17.29
ORD013851,CUST01824,2024-01-26,Home & Kitchen,2932.71,4260.11,1,Bengaluru,2932.71,4260.11,1327.4,31.16
ORD005758,CUST00750,2024-01-26,Electronics,19304.1,23022.04,1,Chennai,19304.1,23022.04,3717.94,16.15
ORD013347,CUST01750,2024-01-26,Home & Kitchen,3229.96,4621.27,1,Jaipur,3229.96,4621.27,1391.31,30.11
ORD005029,CUST00649,2024-01-26,Beauty,528.65,985.29,2,Bengaluru,1057.3,1970.58,913.28,46.35
ORD010342,CUST01352,2024-01-27,Apparel,558.31,875.27,1,Bengaluru,558.31,875.27,316.96,36.21
ORD009369,CUST01212,2024-01-27,Home & Kitchen,1471.72,2149.52,1,Chennai,1471.72,2149.52,677.8,31.53
ORD006124,CUST00798,2024-01-27,Beauty,791.99,1398.81,1,Pune,791.99,1398.81,606.82,43.38
ORD005757,CUST00750,2024-01-27,Groceries,580.3,623.82,1,Chennai,580.3,623.82,43.52,6.98
ORD011394,CUST01486,2024-01-27,Sports,1072.66,1498.85,1,Pune,1072.66,1498.85,426.19,28.43
ORD002646,CUST00351,2024-01-28,Apparel,1071.97,1620.78,1,Chennai,1071.97,1620.78,548.81,33.86
ORD002642,CUST00350,2024-01-28,Electronics,19087.0,21439.81,3,Delhi,57261.0,64319.43,7058.43,10.97
ORD004913,CUST00627,2024-01-28,Electronics,16398.67,17898.57,1,Delhi,16398.67,17898.57,1499.9,8.38
ORD008392,CUST01092,2024-01-28,Electronics,8403.09,9307.4,2,Lucknow,16806.18,18614.8,1808.62,9.72
ORD002539,CUST00332,2024-01-29,Electronics,17394.74,19135.84,3,Delhi,52184.22,57407.52,5223.3,9.1
ORD013447,CUST01761,2024-01-29,Beauty,166.34,276.41,1,Delhi,166.34,276.41,110.07,39.82
ORD011357,CUST01479,2024-01-29,Home & Kitchen,1465.41,1927.58,1,Hyderabad,1465.41,1927.58,462.17,23.98
ORD010818,CUST01419,2024-01-29,Groceries,507.76,551.0,1,Mumbai,507.76,551.0,43.24,7.85
ORD008112,CUST01056,2024-01-29,Home & Kitchen,1606.7,2137.86,2,Lucknow,3213.4,4275.72,1062.32,24.85
ORD009050,CUST01171,2024-01-30,Beauty,1053.31,1855.03,1,Chennai,1053.31,1855.03,801.72,43.22
ORD002517,CUST00327,2024-01-30,Beauty,234.97,389.25,1,Ahmedabad,234.97,389.25,154.28,39.64
ORD004439,CUST00550,2024-01-30,Electronics,5966.59,7100.12,1,Delhi,5966.59,7100.12,1133.53,15.96
ORD011037,CUST01447,2024-01-31,Apparel,1577.83,2694.82,1,Ahmedabad,1577.83,2694.82,1116.99,41.45
ORD009888,CUST01299,2024-01-31,Groceries,92.99,102.27,2,Bengaluru,185.98,204.54,18.56,9.07
ORD011401,CUST01487,2024-02-01,Electronics,3311.99,3905.74,1,Bengaluru,3311.99,3905.74,593.75,15.2
ORD008754,CUST01139,2024-02-01,Sports,1518.63,2006.49,4,Hyderabad,6074.52,8025.96,1951.44,24.31
ORD013834,CUST01820,2024-02-01,Beauty,230.37,404.33,2,Hyderabad,460.74,808.66,347.92,43.02
ORD013434,CUST01760,2024-02-01,Apparel,1898.11,2869.54,1,Ahmedabad,1898.11,2869.54,971.43,33.85
ORD011424,CUST01490,2024-02-02,Sports,3384.96,4335.13,1,Bengaluru,3384.96,4335.13,950.17,21.92
ORD014140,CUST01857,2024-02-02,Beauty,160.57,273.33,1,Bengaluru,160.57,273.33,112.76,41.25
ORD013002,CUST01698,2024-02-02,Groceries,352.21,397.59,1,Chennai,352.21,397.59,45.38,11.41
ORD009144,CUST01182,2024-02-03,Electronics,3854.78,4483.56,2,Mumbai,7709.56,8967.12,1257.56,14.02
ORD008391,CUST01092,2024-02-03,Electronics,13135.99,15978.48,1,Lucknow,13135.99,15978.48,2842.49,17.79
ORD005730,CUST00747,2024-02-03,Home & Kitchen,2513.32,3615.09,1,Pune,2513.32,3615.09,1101.77,30.48
ORD013758,CUST01807,2024-02-03,Home & Kitchen,1379.86,1902.81,1,Bengaluru,1379.86,1902.81,522.95,27.48
ORD001293,CUST00178,2024-02-04,Electronics,22381.36,25191.6,1,Chennai,22381.36,25191.6,2810.24,11.16
ORD004801,CUST00610,2024-02-04,Home & Kitchen,1511.03,1944.35,1,Delhi,1511.03,1944.35,433.32,22.29
ORD003271,CUST00420,2024-02-04,Apparel,956.19,1465.51,1,Bengaluru,956.19,1465.51,509.32,34.75
ORD015105,CUST01999,2024-02-05,Apparel,1208.41,2158.17,1,Hyderabad,1208.41,2158.17,949.76,44.01
ORD006970,CUST00915,2024-02-05,Sports,2951.87,3995.54,3,Mumbai,8855.61,11986.62,3131.01,26.12
ORD014960,CUST01978,2024-02-05,Home & Kitchen,2864.81,3957.78,1,Pune,2864.81,3957.78,1092.97,27.62
ORD009516,CUST01235,2024-02-06,Groceries,257.03,296.2,1,Bengaluru,257.03,296.2,39.17,13.22
ORD002589,CUST00339,2024-02-06,Electronics,15124.89,17482.94,1,Delhi,15124.89,17482.94,2358.05,13.49
ORD006877,CUST00904,2024-02-07,Electronics,15973.51,18032.06,1,Bengaluru,15973.51,18032.06,2058.55,11.42
ORD011673,CUST01521,2024-02-07,Groceries,577.27,624.13,1,Mumbai,577.27,624.13,46.86,7.51
ORD011427,CUST01490,2024-02-07,Sports,353.11,496.91,1,Bengaluru,353.11,496.91,143.8,28.94
ORD011425,CUST01490,2024-02-07,Electronics,23904.91,27352.3,1,Bengaluru,23904.91,27352.3,3447.39,12.6
ORD006252,CUST00809,2024-02-07,Electronics,3181.25,3506.09,1,Hyderabad,3181.25,3506.09,324.84,9.27
ORD009763,CUST01273,2024-02-07,Beauty,983.63,1654.88,1,Kolkata,983.63,1654.88,671.25,40.56
ORD012115,CUST01582,2024-02-08,Apparel,643.33,1041.98,2,Ahmedabad,1286.66,2083.96,797.3,38.26
ORD009922,CUST01305,2024-02-09,Groceries,103.34,112.07,1,Mumbai,103.34,112.07,8.73,7.79
ORD001447,CUST00196,2024-02-09,Home & Kitchen,1319.34,1921.86,1,Bengaluru,1319.34,1921.86,602.52,31.35
ORD001323,CUST00180,2024-02-09,Sports,2467.6,3393.18,1,Hyderabad,2467.6,3393.18,925.58,27.28
ORD004513,CUST00561,2024-02-09,Home & Kitchen,3955.59,5201.82,1,Kolkata,3955.59,5201.82,1246.23,23.96
ORD014419,CUST01896,2024-02-09,Sports,2147.82,2889.22,1,Ahmedabad,2147.82,2889.22,741.4,25.66
ORD001401,CUST00188,2024-02-10,Electronics,21782.16,23949.91,1,Kolkata,21782.16,23949.91,2167.75,9.05
ORD010339,CUST01352,2024-02-10,Apparel,1556.62,2585.57,1,Bengaluru,1556.62,2585.57,1028.95,39.8
ORD013836,CUST01820,2024-02-10,Home & Kitchen,1477.67,2169.84,2,Hyderabad,2955.34,4339.68,1384.34,31.9
ORD001506,CUST00200,2024-02-11,Sports,480.06,634.39,2,Bengaluru,960.12,1268.78,308.66,24.33
ORD005948,CUST00779,2024-02-11,Apparel,1207.11,1898.46,1,Bengaluru,1207.11,1898.46,691.35,36.42
ORD001104,CUST00148,2024-02-11,Electronics,14031.03,16233.88,2,Bengaluru,28062.06,32467.76,4405.7,13.57
ORD001109,CUST00148,2024-02-11,Home & Kitchen,1613.34,2370.73,1,Bengaluru,1613.34,2370.73,757.39,31.95
ORD005609,CUST00733,2024-02-12,Home & Kitchen,2329.73,3135.46,1,Delhi,2329.73,3135.46,805.73,25.7
ORD003849,CUST00485,2024-02-12,Sports,1491.92,2023.79,1,Hyderabad,1491.92,2023.79,531.87,26.28
ORD012466,CUST01637,2024-02-12,Groceries,213.73,234.0,1,Jaipur,213.73,234.0,20.27,8.66
ORD015059,CUST01990,2024-02-13,Apparel,682.22,1187.49,1,Jaipur,682.22,1187.49,505.27,42.55
ORD003752,CUST00475,2024-02-13,Apparel,350.32,567.18,1,Hyderabad,350.32,567.18,216.86,38.23
ORD009114,CUST01180,2024-02-13,Electronics,6730.46,7729.33,1,Chennai,6730.46,7729.33,998.87,12.92
ORD002208,CUST00285,2024-02-14,Groceries,611.99,702.35,1,Delhi,611.99,702.35,90.36,12.87
ORD002620,CUST00345,2024-02-14,Apparel,678.48,1017.35,1,Lucknow,678.48,1017.35,338.87,33.31
ORD013318,CUST01742,2024-02-14,Beauty,637.89,1257.7,1,Ahmedabad,637.89,1257.7,619.81,49.28
ORD003001,CUST00394,2024-02-14,Apparel,1280.26,2133.83,1,Delhi,1280.26,2133.83,853.57,40.0
ORD011623,CUST01517,2024-02-14,Beauty,574.56,957.32,1,Delhi,574.56,957.32,382.76,39.98
ORD006461,CUST00836,2024-02-15,Electronics,10574.81,12525.61,1,Jaipur,10574.81,12525.61,1950.8,15.57
ORD009919,CUST01304,2024-02-15,Sports,2525.22,3323.29,1,Bengaluru,2525.22,3323.29,798.07,24.01
ORD007077,CUST00924,2024-02-15,Electronics,15360.14,16932.42,2,Mumbai,30720.28,33864.84,3144.56,9.29
ORD003988,CUST00502,2024-02-15,Groceries,468.07,528.46,1,Kolkata,468.07,528.46,60.39,11.43
ORD001009,CUST00131,2024-02-15,Electronics,24387.06,27196.74,2,Mumbai,48774.12,54393.48,5619.36,10.33
ORD010055,CUST01315,2024-02-16,Electronics,10028.87,11506.76,1,Mumbai,10028.87,11506.76,1477.89,12.84
ORD013829,CUST01820,2024-02-16,Sports,2681.85,3665.08,1,Hyderabad,2681.85,3665.08,983.23,26.83
ORD014683,CUST01934,2024-02-16,Beauty,718.6,1321.39,2,Mumbai,1437.2,2642.78,1205.58,45.62
ORD006251,CUST00809,2024-02-17,Groceries,565.21,636.99,2,Hyderabad,1130.42,1273.98,143.56,11.27
ORD003296,CUST00426,2024-02-18,Groceries,135.16,157.05,1,Jaipur,135.16,157.05,21.89,13.94
ORD009093,CUST01175,2024-02-18,Electronics,22091.06,25533.63,2,Delhi,44182.12,51067.26,6885.14,13.48
ORD010794,CUST01415,2024-02-18,Groceries,587.05,663.42,1,Kolkata,587.05,663.42,76.37,11.51
ORD007933,CUST01034,2024-02-19,Home & Kitchen,2633.76,3573.07,2,Delhi,5267.52,7146.14,1878.62,26.29
ORD005329,CUST00692,2024-02-19,Groceries,575.38,618.61,1,Pune,575.38,618.61,43.23,6.99
ORD006441,CUST00832,2024-02-19,Apparel,1106.18,1861.45,1,Chennai,1106.18,1861.45,755.27,40.57
ORD002537,CUST00331,2024-02-19,Sports,1709.54,2212.81,1,Mumbai,1709.54,2212.81,503.27,22.74
ORD011620,CUST01517,2024-02-19,Home & Kitchen,1507.24,1964.64,1,Delhi,1507.24,1964.64,457.4,23.28
ORD010335,CUST01352,2024-02-19,Groceries,164.76,189.68,1,Bengaluru,164.76,189.68,24.92,13.14
ORD004786,CUST00606,2024-02-20,Groceries,303.24,330.59,1,Hyderabad,303.24,330.59,27.35,8.27
ORD009843,CUST01291,2024-02-20,Sports,3164.17,4201.57,1,Delhi,3164.17,4201.57,1037.4,24.69
ORD008689,CUST01126,2024-02-20,Groceries,707.91,803.7,2,Pune,1415.82,1607.4,191.58,11.92
ORD001267,CUST00172,2024-02-20,Groceries,279.39,298.46,1,Delhi,279.39,298.46,19.07,6.39
ORD005765,CUST00751,2024-02-20,Groceries,716.04,783.97,2,Bengaluru,1432.08,1567.94,135.86,8.66
ORD007452,CUST00984,2024-02-20,Electronics,6647.87,7271.59,1,Ahmedabad,6647.87,7271.59,623.72,8.58
ORD000755,CUST00102,2024-02-21,Groceries,592.19,669.26,3,Hyderabad,1776.57,2007.78,231.21,11.52
ORD009878,CUST01299,2024-02-21,Groceries,70.35,80.41,4,Bengaluru,281.4,321.64,40.24,12.51
ORD002209,CUST00285,2024-02-22,Home & Kitchen,3400.22,4444.36,1,Delhi,3400.22,4444.36,1044.14,23.49
ORD011397,CUST01486,2024-02-22,Groceries,614.74,660.48,1,Pune,614.74,660.48,45.74,6.93
ORD013423,CUST01758,2024-02-23,Apparel,1164.22,2055.27,1,Bengaluru,1164.22,2055.27,891.05,43.35
ORD015001,CUST01981,2024-02-23,Beauty,489.69,930.64,1,Ahmedabad,489.69,930.64,440.95,47.38
ORD009353,CUST01211,2024-02-23,Home & Kitchen,3054.81,4240.35,1,Mumbai,3054.81,4240.35,1185.54,27.96
ORD014639,CUST01925,2024-02-24,Groceries,663.98,766.66,3,Lucknow,1991.94,2299.98,308.04,13.39
ORD014935,CUST01975,2024-02-25,Groceries,357.52,383.93,1,Mumbai,357.52,383.93,26.41,6.88
ORD004197,CUST00522,2024-02-26,Groceries,400.47,431.98,2,Delhi,800.94,863.96,63.02,7.29
ORD006466,CUST00836,2024-02-26,Groceries,700.36,771.78,1,Jaipur,700.36,771.78,71.42,9.25
ORD006443,CUST00832,2024-02-26,Beauty,346.96,599.72,2,Chennai,693.92,1199.44,505.52,42.15
ORD013735,CUST01802,2024-02-27,Apparel,1018.49,1525.65,1,Jaipur,1018.49,1525.65,507.16,33.24
ORD002722,CUST00361,2024-02-27,Beauty,1058.94,1924.17,1,Delhi,1058.94,1924.17,865.23,44.97
ORD007788,CUST01021,2024-02-27,Sports,478.17,606.05,2,Mumbai,956.34,1212.1,255.76,21.1
ORD012593,CUST01650,2024-02-28,Electronics,12307.8,13715.94,3,Lucknow,36923.4,41147.82,4224.42,10.27
ORD001730,CUST00236,2024-02-28,Electronics,1792.31,2141.18,1,Pune,1792.31,2141.18,348.87,16.29
ORD009358,CUST01211,2024-02-28,Apparel,867.39,1289.11,1,Mumbai,867.39,1289.11,421.72,32.71
ORD012566,CUST01646,2024-02-28,Beauty,303.41,493.71,1,Delhi,303.41,493.71,190.3,38.54
ORD009098,CUST01176,2024-02-29,Apparel,1495.85,2337.04,1,Mumbai,1495.85,2337.04,841.19,35.99
ORD013831,CUST01820,2024-02-29,Home & Kitchen,3892.16,5004.25,1,Hyderabad,3892.16,5004.25,1112.09,22.22
ORD012609,CUST01655,2024-03-01,Beauty,722.57,1301.87,1,Delhi,722.57,1301.87,579.3,44.5
ORD003917,CUST00492,2024-03-01,Apparel,964.33,1506.33,2,Mumbai,1928.66,3012.66,1084.0,35.98
ORD013060,CUST01705,2024-03-01,Sports,707.33,942.99,1,Lucknow,707.33,942.99,235.66,24.99
ORD003919,CUST00492,2024-03-01,Apparel,263.96,479.4,2,Mumbai,527.92,958.8,430.88,44.94
ORD010715,CUST01405,2024-03-01,Apparel,1941.44,3173.31,1,Kolkata,1941.44,3173.31,1231.87,38.82
ORD007951,CUST01038,2024-03-01,Apparel,1082.11,1660.59,1,Lucknow,1082.11,1660.59,578.48,34.84
ORD003004,CUST00394,2024-03-02,Sports,338.37,429.54,1,Delhi,338.37,429.54,91.17,21.23
ORD005326,CUST00692,2024-03-02,Beauty,525.48,910.55,2,Pune,1050.96,1821.1,770.14,42.29
ORD009689,CUST01258,2024-03-02,Home & Kitchen,3338.21,4803.24,2,Mumbai,6676.42,9606.48,2930.06,30.5
ORD014662,CUST01931,2024-03-02,Electronics,2708.86,2977.06,1,Jaipur,2708.86,2977.06,268.2,9.01
ORD005812,CUST00758,2024-03-03,Home & Kitchen,747.71,1083.86,2,Jaipur,1495.42,2167.72,672.3,31.01
ORD000271,CUST00039,2024-03-03,Groceries,527.16,598.0,2,Mumbai,1054.32,1196.0,141.68,11.85
ORD002721,CUST00361,2024-03-03,Sports,671.69,887.27,1,Delhi,671.69,887.27,215.58,24.3
ORD014242,CUST01870,2024-03-03,Home & Kitchen,1866.92,2660.71,3,Delhi,5600.76,7982.13,2381.37,29.83
ORD003993,CUST00502,2024-03-04,Electronics,18355.18,21766.31,2,Kolkata,36710.36,43532.62,6822.26,15.67
ORD014684,CUST01934,2024-03-04,Beauty,699.71,1358.33,1,Mumbai,699.71,1358.33,658.62,48.49
ORD008905,CUST01153,2024-03-04,Beauty,829.3,1513.33,3,Chennai,2487.9,4539.99,2052.09,45.2
ORD004608,CUST00574,2024-03-04,Apparel,1891.56,3405.35,1,Hyderabad,1891.56,3405.35,1513.79,44.45
ORD010703,CUST01402,2024-03-05,Apparel,1219.56,2146.41,3,Delhi,3658.68,6439.23,2780.55,43.18
ORD008695,CUST01129,2024-03-05,Groceries,164.75,183.81,1,Lucknow,164.75,183.81,19.06,10.37
ORD011454,CUST01496,2024-03-05,Electronics,9270.53,10307.4,2,Mumbai,18541.06,20614.8,2073.74,10.06
ORD013041,CUST01702,2024-03-05,Groceries,535.49,617.41,1,Chennai,535.49,617.41,81.92,13.27
ORD007072,CUST00924,2024-03-05,Home & Kitchen,1169.74,1636.97,1,Mumbai,1169.74,1636.97,467.23,28.54
ORD005733,CUST00747,2024-03-05,Electronics,8275.51,9231.45,1,Pune,8275.51,9231.45,955.94,10.36
ORD001220,CUST00163,2024-03-06,Apparel,1524.12,2667.22,2,Bengaluru,3048.24,5334.44,2286.2,42.86
ORD008677,CUST01125,2024-03-06,Apparel,641.58,1045.67,2,Kolkata,1283.16,2091.34,808.18,38.64
ORD007466,CUST00987,2024-03-06,Electronics,14408.59,17526.6,1,Delhi,14408.59,17526.6,3118.01,17.79
ORD001363,CUST00185,2024-03-06,Apparel,731.28,1231.41,1,Chennai,731.28,1231.41,500.13,40.61
ORD004611,CUST00574,2024-03-06,Apparel,866.39,1397.46,1,Hyderabad,866.39,1397.46,531.07,38.0
ORD005756,CUST00750,2024-03-06,Apparel,360.73,637.67,2,Chennai,721.46,1275.34,553.88,43.43
ORD002165,CUST00280,2024-03-06,Electronics,10662.14,11789.6,1,Delhi,10662.14,11789.6,1127.46,9.56
ORD004806,CUST00610,2024-03-06,Beauty,360.0,613.67,1,Delhi,360.0,613.67,253.67,41.34
ORD007074,CUST00924,2024-03-07,Apparel,1198.33,1930.6,2,Mumbai,2396.66,3861.2,1464.54,37.93
ORD012126,CUST01583,2024-03-07,Apparel,1027.28,1624.58,1,Bengaluru,1027.28,1624.58,597.3,36.77
ORD006464,CUST00836,2024-03-07,Sports,690.49,871.73,1,Jaipur,690.49,871.73,181.24,20.79
ORD014420,CUST01896,2024-03-08,Home & Kitchen,3288.73,4793.42,1,Ahmedabad,3288.73,4793.42,1504.69,31.39
ORD006954,CUST00913,2024-03-08,Electronics,7318.15,8608.12,1,Kolkata,7318.15,8608.12,1289.97,14.99
ORD014748,CUST01944,2024-03-08,Apparel,1181.06,1819.79,1,Bengaluru,1181.06,1819.79,638.73,35.1
ORD009393,CUST01218,2024-03-09,Sports,849.59,1187.28,1,Delhi,849.59,1187.28,337.69,28.44
ORD009110,CUST01180,2024-03-09,Groceries,205.04,221.99,2,Chennai,410.08,443.98,33.9,7.64
ORD013020,CUST01700,2024-03-09,Apparel,1033.65,1749.17,1,Mumbai,1033.65,1749.17,715.52,40.91
ORD001667,CUST00228,2024-03-09,Home & Kitchen,1587.12,2259.01,1,Pune,1587.12,2259.01,671.89,29.74
ORD009458,CUST01226,2024-03-09,Sports,1963.67,2596.08,1,Jaipur,1963.67,2596.08,632.41,24.36
ORD011616,CUST01514,2024-03-09,Electronics,11147.53,12258.75,1,Ahmedabad,11147.53,12258.75,1111.22,9.06
ORD002466,CUST00322,2024-03-10,Sports,704.19,923.12,1,Chennai,704.19,923.12,218.93,23.72
ORD008708,CUST01132,2024-03-10,Beauty,865.65,1634.12,1,Ahmedabad,865.65,1634.12,768.47,47.03
ORD013839,CUST01822,2024-03-10,Beauty,385.25,624.29,1,Bengaluru,385.25,624.29,239.04,38.29
ORD013961,CUST01836,2024-03-10,Home & Kitchen,2616.88,3597.44,1,Mumbai,2616.88,3597.44,980.56,27.26
ORD001661,CUST00228,2024-03-10,Home & Kitchen,3446.4,4648.62,1,Pune,3446.4,4648.62,1202.22,25.86
ORD004888,CUST00623,2024-03-10,Electronics,18351.03,20373.03,2,Bengaluru,36702.06,40746.06,4044.0,9.92
ORD000649,CUST00082,2024-03-10,Electronics,16928.58,18674.08,1,Delhi,16928.58,18674.08,1745.5,9.35
ORD003750,CUST00475,2024-03-11,Apparel,1306.66,2083.6,1,Hyderabad,1306.66,2083.6,776.94,37.29
ORD013670,CUST01788,2024-03-11,Sports,1148.26,1438.69,1,Hyderabad,1148.26,1438.69,290.43,20.19
ORD000674,CUST00088,2024-03-11,Apparel,1467.71,2276.91,2,Chennai,2935.42,4553.82,1618.4,35.54
ORD011831,CUST01549,2024-03-11,Electronics,7051.97,8308.19,1,Mumbai,7051.97,8308.19,1256.22,15.12
ORD010267,CUST01345,2024-03-11,Apparel,222.42,404.74,2,Hyderabad,444.84,809.48,364.64,45.05
ORD001955,CUST00261,2024-03-11,Home & Kitchen,955.79,1324.73,1,Kolkata,955.79,1324.73,368.94,27.85
ORD013766,CUST01807,2024-03-11,Groceries,122.44,141.2,1,Bengaluru,122.44,141.2,18.76,13.29
ORD012468,CUST01637,2024-03-11,Apparel,443.0,699.49,1,Jaipur,443.0,699.49,256.49,36.67
ORD012879,CUST01680,2024-03-12,Apparel,1615.55,2943.62,1,Bengaluru,1615.55,2943.62,1328.07,45.12
ORD007075,CUST00924,2024-03-12,Home & Kitchen,1936.96,2496.92,1,Mumbai,1936.96,2496.92,559.96,22.43
ORD014314,CUST01878,2024-03-12,Electronics,8721.46,10117.71,1,Jaipur,8721.46,10117.71,1396.25,13.8
ORD004795,CUST00609,2024-03-12,Beauty,439.76,828.24,1,Chennai,439.76,828.24,388.48,46.9
ORD008787,CUST01143,2024-03-13,Apparel,528.22,893.74,1,Pune,528.22,893.74,365.52,40.9
ORD010821,CUST01419,2024-03-13,Apparel,1383.79,2354.17,1,Mumbai,1383.79,2354.17,970.38,41.22
ORD001106,CUST00148,2024-03-13,Home & Kitchen,1204.08,1558.13,2,Bengaluru,2408.16,3116.26,708.1,22.72
ORD004613,CUST00574,2024-03-13,Sports,563.53,737.66,1,Hyderabad,563.53,737.66,174.13,23.61
ORD007313,CUST00956,2024-03-13,Groceries,376.1,418.72,2,Chennai,752.2,837.44,85.24,10.18
ORD003786,CUST00478,2024-03-13,Apparel,809.82,1364.3,1,Kolkata,809.82,1364.3,554.48,40.64
ORD005120,CUST00662,2024-03-13,Apparel,1617.16,2641.5,3,Jaipur,4851.48,7924.5,3073.02,38.78
ORD002168,CUST00280,2024-03-13,Electronics,17754.82,20630.34,2,Delhi,35509.64,41260.68,5751.04,13.94
ORD009703,CUST01263,2024-03-13,Beauty,558.68,1007.36,1,Bengaluru,558.68,1007.36,448.68,44.54
ORD006960,CUST00914,2024-03-14,Electronics,21751.56,25004.51,1,Lucknow,21751.56,25004.51,3252.95,13.01
ORD005545,CUST00725,2024-03-14,Beauty,960.83,1712.23,1,Bengaluru,960.83,1712.23,751.4,43.88
ORD010233,CUST01342,2024-03-14,Apparel,1660.8,2558.42,1,Pune,1660.8,2558.42,897.62,35.08
ORD004511,CUST00560,2024-03-14,Electronics,24157.87,28249.17,1,Hyderabad,24157.87,28249.17,4091.3,14.48
ORD003239,CUST00415,2024-03-15,Home & Kitchen,3345.06,4388.06,1,Hyderabad,3345.06,4388.06,1043.0,23.77
ORD000729,CUST00095,2024-03-15,Beauty,1017.72,1729.14,1,Mumbai,1017.72,1729.14,711.42,41.14
ORD012251,CUST01604,2024-03-15,Apparel,1442.71,2508.3,1,Mumbai,1442.71,2508.3,1065.59,42.48
ORD013479,CUST01767,2024-03-15,Apparel,1435.52,2204.49,4,Pune,5742.08,8817.96,3075.88,34.88
ORD002303,CUST00299,2024-03-15,Electronics,18123.48,20385.45,1,Delhi,18123.48,20385.45,2261.97,11.1
ORD004771,CUST00597,2024-03-15,Home & Kitchen,1954.18,2826.56,1,Mumbai,1954.18,2826.56,872.38,30.86
ORD006009,CUST00788,2024-03-15,Beauty,958.92,1786.63,1,Mumbai,958.92,1786.63,827.71,46.33
ORD014449,CUST01901,2024-03-15,Electronics,9172.31,10022.58,2,Bengaluru,18344.62,20045.16,1700.54,8.48
ORD000758,CUST00102,2024-03-15,Beauty,1146.38,2042.05,1,Hyderabad,1146.38,2042.05,895.67,43.86
ORD011384,CUST01483,2024-03-15,Sports,2504.04,3246.87,1,Mumbai,2504.04,3246.87,742.83,22.88
ORD006948,CUST00912,2024-03-16,Apparel,1977.47,3277.93,1,Delhi,1977.47,3277.93,1300.46,39.67
ORD007395,CUST00971,2024-03-16,Home & Kitchen,411.63,568.0,3,Bengaluru,1234.89,1704.0,469.11,27.53
ORD013665,CUST01787,2024-03-16,Electronics,19879.16,23052.18,2,Pune,39758.32,46104.36,6346.04,13.76
ORD004382,CUST00538,2024-03-16,Sports,2817.7,3789.74,1,Delhi,2817.7,3789.74,972.04,25.65
ORD003909,CUST00491,2024-03-16,Electronics,15190.91,17179.02,2,Mumbai,30381.82,34358.04,3976.22,11.57
ORD002238,CUST00291,2024-03-17,Apparel,261.23,421.21,1,Pune,261.23,421.21,159.98,37.98
ORD015044,CUST01988,2024-03-17,Home & Kitchen,518.29,744.04,4,Hyderabad,2073.16,2976.16,903.0,30.34
ORD007945,CUST01038,2024-03-17,Electronics,11449.57,13829.92,1,Lucknow,11449.57,13829.92,2380.35,17.21
ORD006787,CUST00890,2024-03-18,Sports,3283.15,4109.26,1,Ahmedabad,3283.15,4109.26,826.11,20.1
ORD000917,CUST00120,2024-03-18,Electronics,17870.89,21627.63,1,Jaipur,17870.89,21627.63,3756.74,17.37
ORD010997,CUST01442,2024-03-18,Groceries,255.23,277.42,2,Hyderabad,510.46,554.84,44.38,8.0
